"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5218859","Regulated Necrosis","24/2457","60/11146",0.4,1.81457061457061,3.36414451010407,0.00127439034218778,0.00933565018114301,0.00683210489447057,"BAX/BIRC3/CDC37/CHMP2A/CHMP2B/CHMP4B/CHMP4C/CHMP6/CYCS/FAS/FLOT1/HSP90AA1/IRF1/IRF2/OGT/PDCD6IP/PELI1/RPS27A/SDCBP/TNFRSF10B/TNFSF10/UBA52/UBB/UBC",24
"R-HSA-9707564","Cytoprotection by HMOX1","24/2457","60/11146",0.4,1.81457061457061,3.36414451010407,0.00127439034218778,0.00933565018114301,0.00683210489447057,"BACH1/CHD9/COX4I1/COX5A/COX6A1/COX6B1/COX6C/COX7A2/COX7B/COX8A/CYCS/HDAC3/NCOA1/NCOA2/NCOA6/NDUFA4/NFE2L2/NLRP3/PPARA/SIN3B/SMARCD3/STAT3/TBL1X/TBL1XR1",24
"R-HSA-5684996","MAPK1/MAPK3 signaling","85/2457","286/11146",0.297202797202797,1.34823865593096,3.17250852597652,0.00131995204835425,0.00962465035258308,0.00704360376680265,"ABHD17A/ABHD17B/ACTB/ACTG1/APBB1IP/ARRB2/CALM1/CNKSR1/DAB2IP/DLG1/DLG2/DUSP10/DUSP2/DUSP4/DUSP5/DUSP8/ERBB2/FGFR1/FLT3/FRS2/GRB2/HBEGF/IL2RA/IL2RG/IL6R/IQGAP1/JAK2/JAK3/KRAS/KSR1/LYPLA1/MAP2K2/NF1/NRAS/NRG4/PDGFA/PEBP1/PIK3CA/PIK3CB/PIK3R1/PPP1CC/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PRKCQ/PRKG2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/RANBP9/RAP1A/RASA1/RASAL1/RASGRP4/RGL1/RPS27A/SOS1/SPRED3/SPTB/SYNGAP1/TEK/UBA52/UBB/UBC/VWF",85
"R-HSA-166520","Signaling by NTRKs","45/2457","134/11146",0.335820895522388,1.52342682193428,3.24140268300456,0.00133612552476615,0.0096976852603995,0.00709705287227231,"AP2A1/ARC/BAX/CHD4/CLTA/CREB1/CRKL/DNM3/DOCK3/DUSP4/EGR2/EGR4/F3/FOSL1/FRS2/FURIN/GAB1/GRB2/JUNB/KIDINS220/KRAS/MAP2K2/MAPKAPK2/MAPKAPK3/NAB2/NRAS/PIK3CA/PIK3CB/PIK3R1/PPP2CA/PPP2R1A/PTPRS/RAC1/RALA/RAP1A/RAPGEF1/RHOA/RIT1/RRAD/SGK1/SOS1/SRF/STAT3/TCF12/TRIB1",45
"R-HSA-2467813","Separation of Sister Chromatids","60/2457","190/11146",0.315789473684211,1.43255574834522,3.19779480441624,0.00136545712905259,0.00986511457916433,0.00721958259928818,"ANAPC1/ANAPC15/ANAPC4/CDC27/CENPH/CENPU/CLASP2/DYNC1I1/DYNC1LI1/HDAC8/KNTC1/MAPRE1/NDE1/NUDC/NUP43/PDS5A/PPP1CC/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/PTTG1/RCC2/RPS27A/SEC13/SGO2/STAG1/TAOK1/TUBB1/TUBB2A/TUBB4B/TUBB6/UBA52/UBB/UBC/UBE2D1/UBE2E1/UBE2S",60
"R-HSA-451927","Interleukin-2 family signaling","19/2457","44/11146",0.431818181818182,1.95891145891146,3.38892495015551,0.00137419143757182,0.00988288362637267,0.00723258651353589,"GRB2/IL15RA/IL21R/IL2RA/IL2RG/INPP5D/JAK2/JAK3/LGALS9/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PIK3R3/PTPN6/SOS1/SOS2/STAT1/STAT3",19
"R-HSA-168643","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","23/2457","57/11146",0.403508771929825,1.83048790066334,3.3425834747156,0.00138868222580337,0.00994170229836504,0.00727563175719948,"BIRC3/CYLD/HSP90AB1/IKBKB/IRAK1/IRAK2/MAP2K6/NFKB1/NFKB2/NLRP3/NOD1/P2RX7/RIPK2/RPS27A/SUGT1/TAB1/TNFAIP3/TRAF6/TXN/UBA52/UBB/UBC/UBE2N",23
"R-HSA-6807505","RNA polymerase II transcribes snRNA genes","28/2457","74/11146",0.378378378378378,1.71648571648572,3.28827457326246,0.0014520962864484,0.0103486500052318,0.00757344812412956,"CCNK/CDK7/GTF2A1/GTF2B/GTF2E1/GTF2F2/ICE2/INTS13/INTS2/INTS3/INTS7/INTS8/INTS9/NABP1/NCBP2/PCF11/POLR2C/POLR2E/POLR2L/POU2F1/RPAP2/SNAPC1/SNAPC2/SNAPC3/SRRT/SUPT4H1/TAF13/TAF9",28
"R-HSA-450294","MAP kinase activation","25/2457","64/11146",0.390625,1.77204161579162,3.29366436514544,0.00151963901890259,0.0107812227692413,0.00789001766571045,"BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/NFKB1/NOD1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N",25
"R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","39/2457","113/11146",0.345132743362832,1.56566933558084,3.21375500020234,0.00153801330861328,0.0108042285980902,0.00790685401163492,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK3/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",39
"R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","39/2457","113/11146",0.345132743362832,1.56566933558084,3.21375500020234,0.00153801330861328,0.0108042285980902,0.00790685401163492,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK3/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",39
"R-HSA-168898","Toll-like Receptor Cascades","55/2457","172/11146",0.319767441860465,1.45060150874104,3.16688361519141,0.0015434612282986,0.0108042285980902,0.00790685401163492,"ALPK1/BIRC3/BTRC/CREB1/CUL1/DNM3/DUSP4/EEA1/HSP90B1/IKBKB/IRAK1/IRAK2/IRAK3/IRAK4/IRF5/IRF7/ITGAM/ITGB2/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PIK3C3/PPP2CA/PPP2R1A/PTPN4/RIPK2/RPS27A/SARM1/TAB1/TANK/TICAM1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2N/USP18",55
"R-HSA-2173788","Downregulation of TGF-beta receptor signaling","13/2457","26/11146",0.5,2.26821326821327,3.44258196245373,0.00156302011904598,0.0108576756863553,0.00794596817146803,"PPP1CA/PPP1CC/PPP1R15A/RPS27A/SMAD2/SMAD3/SMURF1/STRAP/TGFB1/UBA52/UBB/UBC/ZFYVE9",13
"R-HSA-9615710","Late endosomal microautophagy","16/2457","35/11146",0.457142857142857,2.0737949880807,3.3832690587939,0.00156855396576015,0.0108576756863553,0.00794596817146803,"ARL13B/CHMP2A/CHMP2B/CHMP4B/CHMP4C/CHMP6/PARK7/PCNT/PLIN2/PLIN3/RPS27A/UBA52/UBAP1/UBB/UBC/VIM",16
"R-HSA-399997","Acetylcholine regulates insulin secretion","7/2457","10/11146",0.7,3.17549857549858,3.65975411823568,0.00159203873707421,0.0108576756863553,0.00794596817146803,"CHRM3/GNA11/GNA15/MARCKS/PLCB2/PLCB3/PRKCA",7
"R-HSA-937042","IRAK2 mediated activation of TAK1 complex","7/2457","10/11146",0.7,3.17549857549858,3.65975411823568,0.00159203873707421,0.0108576756863553,0.00794596817146803,"IRAK2/RPS27A/TAB1/TRAF6/UBA52/UBB/UBC",7
"R-HSA-381042","PERK regulates gene expression","15/2457","32/11146",0.46875,2.12644993894994,3.39319958169856,0.00159935286300599,0.0108576756863553,0.00794596817146803,"ATF3/ATF4/CEBPB/CEBPG/CXCL8/DCP2/DDIT3/DIS3/EXOSC2/EXOSC6/EXOSC9/HERPUD1/HSPA5/KHSRP/NFYA",15
"R-HSA-5213460","RIPK1-mediated regulated necrosis","15/2457","32/11146",0.46875,2.12644993894994,3.39319958169856,0.00159935286300599,0.0108576756863553,0.00794596817146803,"BIRC3/CDC37/FAS/FLOT1/HSP90AA1/OGT/PDCD6IP/PELI1/RPS27A/SDCBP/TNFRSF10B/TNFSF10/UBA52/UBB/UBC",15
"R-HSA-5675482","Regulation of necroptotic cell death","15/2457","32/11146",0.46875,2.12644993894994,3.39319958169856,0.00159935286300599,0.0108576756863553,0.00794596817146803,"BIRC3/CDC37/FAS/FLOT1/HSP90AA1/OGT/PDCD6IP/PELI1/RPS27A/SDCBP/TNFRSF10B/TNFSF10/UBA52/UBB/UBC",15
"R-HSA-5637810","Constitutive Signaling by EGFRvIII","9/2457","15/11146",0.6,2.72185592185592,3.54840402148575,0.00163563332962077,0.0108697151652014,0.00795477901814234,"CDC37/GAB1/GRB2/HSP90AA1/KRAS/NRAS/PIK3CA/PIK3R1/SOS1",9
"R-HSA-5637812","Signaling by EGFRvIII in Cancer","9/2457","15/11146",0.6,2.72185592185592,3.54840402148575,0.00163563332962077,0.0108697151652014,0.00795477901814234,"CDC37/GAB1/GRB2/HSP90AA1/KRAS/NRAS/PIK3CA/PIK3R1/SOS1",9
"R-HSA-937039","IRAK1 recruits IKK complex","9/2457","15/11146",0.6,2.72185592185592,3.54840402148575,0.00163563332962077,0.0108697151652014,0.00795477901814234,"IKBKB/IRAK1/PELI1/RPS27A/TRAF6/UBA52/UBB/UBC/UBE2N",9
"R-HSA-9648895","Response of EIF2AK1 (HRI) to heme deficiency","9/2457","15/11146",0.6,2.72185592185592,3.54840402148575,0.00163563332962077,0.0108697151652014,0.00795477901814234,"ATF3/ATF4/ATF5/CEBPB/CEBPG/DDIT3/GRB10/PPP1R15A/TRIB3",9
"R-HSA-975144","IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation","9/2457","15/11146",0.6,2.72185592185592,3.54840402148575,0.00163563332962077,0.0108697151652014,0.00795477901814234,"IKBKB/IRAK1/PELI1/RPS27A/TRAF6/UBA52/UBB/UBC/UBE2N",9
"R-HSA-9663891","Selective autophagy","32/2457","89/11146",0.359550561797753,1.6310747097264,3.17844602455226,0.00185709701430757,0.012273117786152,0.00898183056029171,"ARL13B/ATM/CSNK2B/DYNC1I1/DYNC1LI1/HSP90AA1/MAP1LC3B/NBR1/PARK7/PCNT/PGAM5/PINK1/PLIN2/PLIN3/PRKAB1/PRKAG2/RPS27A/SQSTM1/TOMM22/TOMM40/TUBB1/TUBB2A/TUBB4B/TUBB6/UBA52/UBB/UBC/UBE2D2/UBE2D3/UBE2N/VDAC1/VIM",32
"R-HSA-168928","DDX58/IFIH1-mediated induction of interferon-alpha/beta","30/2457","82/11146",0.365853658536585,1.6596682450341,3.18811616456833,0.00186239692120021,0.012273117786152,0.00898183056029171,"CYLD/HERC5/HSP90AA1/HSP90AB1/IFIH1/IKBKB/IRF7/ISG15/MAVS/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/PIN1/RPS27A/TANK/TAX1BP1/TNFAIP3/TRAF6/TRIM25/TRIM4/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3/UBE2L6",30
"R-HSA-9758274","Regulation of NF-kappa B signaling","10/2457","18/11146",0.555555555555556,2.52023696468141,3.43239055566377,0.00199515258937511,0.0130931888677741,0.0095819828305515,"IKBKB/LRRC14/N4BP1/NLRC5/RPS27A/TRAF6/UBA52/UBB/UBC/USP18",10
"R-HSA-448424","Interleukin-17 signaling","27/2457","72/11146",0.375,1.70115995115995,3.17386760626889,0.00203913479867332,0.013326295883446,0.00975257743851183,"BTRC/CREB1/CUL1/DUSP4/IKBKB/IL17RC/IL17RE/IRAK1/IRAK2/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/NFKB1/NOD1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N",27
"R-HSA-4086398","Ca2+ pathway","24/2457","62/11146",0.387096774193548,1.75603607861672,3.17429893274553,0.00216194223036729,0.014066719780243,0.010294441543436,"AGO3/CALM1/CTNNB1/FZD3/FZD4/GNB1/GNB4/GNG11/GNG5/GNG7/ITPR1/ITPR3/KRAS/MOV10/PDE6G/PLCB2/PLCB3/PPP3CB/PPP3R1/PRKCA/PRKG2/TCF7/TNRC6B/TNRC6C",24
"R-HSA-76002","Platelet activation, signaling and aggregation","78/2457","263/11146",0.296577946768061,1.34540406783753,3.01431561736887,0.00217029390895177,0.014066719780243,0.010294441543436,"ABCC4/ADRA2A/ALDOA/APBB1IP/ARRB2/CALM1/CALU/CD63/CDC42/CFL1/CLU/CTSW/DGKE/DGKZ/ENDOD1/F13A1/F2RL3/FLNA/GNA11/GNA13/GNA15/GNAI1/GNAI2/GNAI3/GNB1/GNB4/GNG11/GNG5/GNG7/GRB2/HSPA5/ITPR1/ITPR3/LGALS3BP/LHFPL2/MMRN1/NHLRC2/OLA1/PDGFA/PFN1/PIK3CA/PIK3CB/PIK3R1/PIK3R3/PPIA/PRKCA/PRKCG/PRKCQ/PRKCZ/PROS1/PTPN1/PTPN6/QSOX1/RAC1/RAP1A/RHOA/RHOB/RHOG/SELENOP/SELP/SERPINA1/SERPINE1/SOS1/STX4/STXBP2/SYTL4/TAGLN2/TGFB1/THBS1/TIMP1/TMSB4X/TMX3/TTN/VAV1/VEGFA/VWF/WDR1/YWHAZ",78
"R-HSA-187037","Signaling by NTRK1 (TRKA)","39/2457","115/11146",0.339130434782609,1.5384403036577,3.08629016170209,0.00221430604479252,0.0142931640186402,0.0104601601339422,"AP2A1/ARC/CHD4/CLTA/CREB1/CRKL/DNM3/DUSP4/EGR2/EGR4/F3/FOSL1/FRS2/GRB2/JUNB/KIDINS220/KRAS/MAP2K2/MAPKAPK2/MAPKAPK3/NAB2/NRAS/PIK3CA/PIK3CB/PIK3R1/PPP2CA/PPP2R1A/RALA/RAP1A/RAPGEF1/RHOA/RIT1/RRAD/SGK1/SOS1/SRF/STAT3/TCF12/TRIB1",39
"R-HSA-901032","ER Quality Control Compartment (ERQC)","11/2457","21/11146",0.523809523809524,2.37622342384247,3.35665185152031,0.00223129200713224,0.0143440200458501,0.0104973780786672,"AMFR/DERL2/EDEM3/OS9/RNF139/RNF185/RPS27A/SEL1L/UBA52/UBB/UBC",11
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","16/2457","36/11146",0.444444444444444,2.01618957174513,3.24733183975675,0.00225249014223247,0.0144214307886835,0.010554029549613,"CCNK/FURIN/HDAC1/JUNB/MEN1/MYC/RBL1/RPS27A/SERPINE1/SMAD2/SMAD3/SMAD4/UBA52/UBB/UBC/YBX1",16
"R-HSA-9861718","Regulation of pyruvate metabolism","15/2457","33/11146",0.454545454545455,2.06201206201206,3.24884115633031,0.00234129883585911,0.0149293346820976,0.01092572863953,"DLD/GID4/GID8/NEK1/PDHX/PDK1/PDK3/PDP2/PGAM5/RANBP9/RPS27A/UBA52/UBB/UBC/WDR26",15
"R-HSA-1368108","BMAL1:CLOCK,NPAS2 activates circadian gene expression","13/2457","27/11146",0.481481481481481,2.18420536939055,3.27592355611421,0.00241186793502465,0.0152180321147299,0.0111370059586494,"BHLHE40/CHD9/CLOCK/NAMPT/NCOA1/NCOA2/NCOA6/NOCT/PPARA/SERPINE1/SMARCD3/TBL1X/TBL1XR1",13
"R-HSA-912526","Interleukin receptor SHC signaling","13/2457","27/11146",0.481481481481481,2.18420536939055,3.27592355611421,0.00241186793502465,0.0152180321147299,0.0111370059586494,"GRB2/IL2RA/IL2RG/INPP5D/JAK2/JAK3/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PIK3R3/PTPN6/SOS1",13
"R-HSA-9637687","Suppression of phagosomal maturation","8/2457","13/11146",0.615384615384615,2.79164709933941,3.4369701351319,0.00241556065313173,0.0152180321147299,0.0111370059586494,"ATP6V1H/CORO1A/RAB5A/RAB7A/RPS27A/UBA52/UBB/UBC",8
"R-HSA-2151201","Transcriptional activation of mitochondrial biogenesis","22/2457","56/11146",0.392857142857143,1.78216756788185,3.12022391143982,0.00261773717810895,0.0164260400618391,0.0120210618998922,"ALAS1/CALM1/CHD9/CREB1/CYCS/GABPB1/GLUD1/GLUD2/HDAC3/IDH2/NCOA1/NCOA2/NCOA6/NR1D1/PPARA/PPARGC1B/SIRT5/SMARCD3/TBL1X/TBL1XR1/TFB1M/TFB2M",22
"R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","39/2457","116/11146",0.336206896551724,1.52517788724685,3.02346806753081,0.00263972576012449,0.0164330753841742,0.0120262105568393,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK3/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",39
"R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","39/2457","116/11146",0.336206896551724,1.52517788724685,3.02346806753081,0.00263972576012449,0.0164330753841742,0.0120262105568393,"ALPK1/BTRC/CREB1/CUL1/DUSP4/IKBKB/IRAK1/IRAK2/IRAK3/IRAK4/LRRC14/MAP2K3/MAP2K6/MAP3K8/MAPKAPK2/MAPKAPK3/MYD88/N4BP1/NFKB1/NFKB2/NFKBIA/NFKBIB/NKIRAS2/NLRC5/NOD1/PELI1/PPP2CA/PPP2R1A/RIPK2/RPS27A/TAB1/TIFA/TNIP2/TRAF6/UBA52/UBB/UBC/UBE2N/USP18",39
"R-HSA-8868773","rRNA processing in the nucleus and cytosol","60/2457","195/11146",0.307692307692308,1.3958235496697,2.96517111886646,0.00269263414894491,0.0166964519078277,0.0122189572859291,"DDX21/DDX49/DIS3/ERI1/EXOSC2/EXOSC6/EXOSC9/FAU/KRR1/LTV1/NAT10/NHP2/NIP7/RBM28/RIOK3/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPP40/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/SNU13/TSR3/UBA52/UTP11/UTP14C/UTP20/UTP6/WDR3/WDR36",60
"R-HSA-5675221","Negative regulation of MAPK pathway","18/2457","43/11146",0.418604651162791,1.89896924780646,3.14062880381356,0.00277046153491533,0.0170690078334385,0.0124916047302357,"DUSP10/DUSP2/DUSP4/DUSP5/DUSP8/KRAS/KSR1/MAP2K2/NRAS/PEBP1/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/RPS27A/UBA52/UBB/UBC",18
"R-HSA-9033241","Peroxisomal protein import","24/2457","63/11146",0.380952380952381,1.72816249006725,3.08196446817141,0.00277439111451444,0.0170690078334385,0.0124916047302357,"ACOX3/AGPS/AMACR/CAT/CROT/EHHADH/EPHX2/GNPAT/HMGCL/IDH1/LONP2/MLYCD/MPV17/NUDT7/PECR/RPS27A/SLC27A2/TYSND1/UBA52/UBB/UBC/UBE2D1/UBE2D2/UBE2D3",24
"R-HSA-9009391","Extra-nuclear estrogen signaling","28/2457","77/11146",0.363636363636364,1.64960964960965,3.0415947674872,0.00287719369520486,0.0176326072760609,0.0129040634701999,"AKT3/CALM1/CDKN1B/CREB1/GNAI1/GNAI2/GNAI3/GNB1/GNB4/GNG11/GNG5/GNG7/HBEGF/HSP90AA1/IGF1R/KRAS/MMP2/NRAS/PIK3CA/PIK3R1/PIK3R3/PRKCZ/PRMT1/S1PR3/SPHK1/SRF/UHMK1/ZDHHC21",28
"R-HSA-1632852","Macroautophagy","46/2457","143/11146",0.321678321678322,1.45927007465469,2.93926218075037,0.00314491752894948,0.0191257582809028,0.0139967955338938,"ARL13B/ATG13/ATG4C/ATG4D/ATG9B/ATM/CHMP2A/CHMP2B/CHMP4B/CHMP4C/CHMP6/CSNK2B/DYNC1I1/DYNC1LI1/HSP90AA1/MAP1LC3B/MTMR14/NBR1/PARK7/PCNT/PGAM5/PIK3C3/PINK1/PLIN2/PLIN3/PRKAB1/PRKAG2/RPS27A/RRAGB/SLC38A9/SQSTM1/TOMM22/TOMM40/TSC1/TUBB1/TUBB2A/TUBB4B/TUBB6/UBA52/UBB/UBC/UBE2D2/UBE2D3/UBE2N/VDAC1/VIM",46
"R-HSA-1227986","Signaling by ERBB2","20/2457","50/11146",0.4,1.81457061457061,3.06964556748286,0.0031451246950818,0.0191257582809028,0.0139967955338938,"AKT3/CDC37/ERBB2/GAB1/GRB2/HBEGF/HSP90AA1/KRAS/MATK/NRAS/NRG4/PIK3CA/PIK3R1/PRKCA/RHOA/RPS27A/SOS1/UBA52/UBB/UBC",20
"R-HSA-168638","NOD1/2 Signaling Pathway","16/2457","37/11146",0.432432432432432,1.96169796169796,3.11572981565697,0.00316734821817512,0.0191868209370224,0.0140414829915051,"BIRC3/CYLD/IKBKB/IRAK1/IRAK2/MAP2K6/NOD1/RIPK2/RPS27A/TAB1/TNFAIP3/TRAF6/UBA52/UBB/UBC/UBE2N",16
"R-HSA-9679191","Potential therapeutics for SARS","34/2457","99/11146",0.343434343434343,1.55796466907578,2.96523990565664,0.00326257088198462,0.0196879277361141,0.0144082077667802,"AP2A1/ARID4B/ATP1A1/ATP1B3/BRMS1/CHD4/FKBP1A/FURIN/FXYD2/GATAD2A/GRB2/HDAC1/HMG20B/HSP90AA1/HSP90AB1/IFNAR1/IFNAR2/IFNGR2/IL6R/ITGA4/JAK2/JAK3/MTA1/MTA2/NFE2L2/PHF21A/PTGES3/ROCK2/S1PR1/SAP18/SAP30L/SOS1/VAV1/VEGFA",34
"R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","57/2457","185/11146",0.308108108108108,1.3977097977098,2.90057955489537,0.00327706383923011,0.0196999066671276,0.01441697430276,"DDX21/DDX49/DIS3/ERI1/EXOSC2/EXOSC6/EXOSC9/FAU/KRR1/LTV1/NIP7/RBM28/RIOK3/RPL10/RPL10A/RPL13A/RPL14/RPL18/RPL19/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL27A/RPL28/RPL32/RPL35/RPL37/RPL37A/RPL4/RPL6/RPL7/RPL7A/RPL8/RPLP1/RPLP2/RPP40/RPS15/RPS16/RPS19/RPS2/RPS27A/RPS27L/RPS29/RPS5/RPS7/RPS8/RPSA/SNU13/UBA52/UTP11/UTP14C/UTP20/UTP6/WDR3/WDR36",57
"R-HSA-9703465","Signaling by FLT3 fusion proteins","10/2457","19/11146",0.526315789473684,2.3875929139087,3.21890045175708,0.00338585815673082,0.0202765269842245,0.0148389621037432,"ETV6/GRB2/KRAS/MYO18A/NRAS/PIK3CA/PIK3R1/PIM1/SOS1/TRIP11",10
"R-HSA-2173789","TGF-beta receptor signaling activates SMADs","19/2457","47/11146",0.404255319148936,1.83387455727881,3.04624929997124,0.00343405736042203,0.020487274025245,0.0149931930209813,"FBN1/FKBP1A/FURIN/LTBP3/LTBP4/PPP1CA/PPP1CC/PPP1R15A/RPS27A/SMAD2/SMAD3/SMAD4/SMURF1/STRAP/TGFB1/UBA52/UBB/UBC/ZFYVE9",19
"R-HSA-195721","Signaling by WNT","94/2457","331/11146",0.283987915407855,1.28829031548065,2.83131705125737,0.00351039313505803,0.0207576232977025,0.0151910426138575,"AGO3/AMER1/AP2A1/ARRB2/BCL9L/BTRC/CALM1/CLTA/CLTB/CSNK1A1/CSNK2B/CTNNB1/CUL1/DAAM1/DVL2/FZD1/FZD3/FZD4/FZD8/GNB1/GNB4/GNG11/GNG5/GNG7/HDAC1/ITPR1/ITPR3/KRAS/LGR4/LRP5/MEN1/MOV10/MYC/PDE6G/PFN1/PIP5K1B/PLCB2/PLCB3/PPP2CA/PPP2R1A/PPP2R5A/PPP2R5C/PPP3CB/PPP3R1/PRKCA/PRKCG/PRKG2/PSMA1/PSMA2/PSMB1/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC1/PSMC3/PSMC4/PSMC5/PSMD13/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2/PSME3/PYGO2/RAC1/RBBP5/RHOA/RNF146/ROR2/RPS27A/RUNX3/SMURF1/SOX4/TCF7/TLE3/TLE4/TMED5/TNKS/TNRC6B/TNRC6C/UBA52/UBB/UBC/USP34/VANGL2/VPS29/YWHAZ/ZRANB1",94
"R-HSA-8875555","MET activates RAP1 and RAC1","7/2457","11/11146",0.636363636363636,2.88681688681689,3.3291909272089,0.00354527026481396,0.0207576232977025,0.0151910426138575,"CRKL/DOCK7/GAB1/GRB2/RAC1/RAP1A/RAPGEF1",7
"R-HSA-9014325","TICAM1,TRAF6-dependent induction of TAK1 complex","7/2457","11/11146",0.636363636363636,2.88681688681689,3.3291909272089,0.00354527026481396,0.0207576232977025,0.0151910426138575,"RPS27A/TAB1/TICAM1/TRAF6/UBA52/UBB/UBC",7
"R-HSA-9634285","Constitutive Signaling by Overexpressed ERBB2","7/2457","11/11146",0.636363636363636,2.88681688681689,3.3291909272089,0.00354527026481396,0.0207576232977025,0.0151910426138575,"CDC37/ERBB2/GRB2/HSP90AA1/KRAS/NRAS/SOS1",7
"R-HSA-9683610","Maturation of nucleoprotein","7/2457","11/11146",0.636363636363636,2.88681688681689,3.3291909272089,0.00354527026481396,0.0207576232977025,0.0151910426138575,"GSK3A/PARP14/PARP4/PARP8/PARP9/SUMO1/UBE2I",7
"R-HSA-9664565","Signaling by ERBB2 KD Mutants","12/2457","25/11146",0.48,2.17748473748474,3.13408727800638,0.00364180929619812,0.0212438875611557,0.0155469051826001,"CDC37/ERBB2/GAB1/GRB2/HBEGF/HSP90AA1/KRAS/NRAS/NRG4/PIK3CA/PIK3R1/SOS1",12
